id,selling_date,vehicle_type,transmission_type,fuel_type,repaired,seller,brand,odometer,horse_power,manufactured_date,price
15827,2011-03-15 21:36:44,station wagon,Manual,diesel,,208,mercedes_benz,"150,000km",125,1994,"12,060,000 Rwf"
15828,2011-03-24 14:46:42,compact car,Manual,gasoline,,578,volkswagen,"20,000km",86,2006,"109,188,000 Rwf"
15829,2011-03-09 12:48:37,sedan,Manual,gasoline,,370,audi,"150,000km",125,1991,"1,080,000 Rwf"
15830,2011-03-15 18:48:37,convertible,Manual,gasoline,,569,volkswagen,"150,000km",101,1992,"13,198,800 Rwf"
15831,2011-03-18 00:58:16,station wagon,Automatic,diesel,,670,audi,"90,000km",204,2009,"469,198,800 Rwf"
15832,2011-03-20 11:57:41,convertible,Automatic,gasoline,,214,smart,"60,000km",71,2004,"61,198,800 Rwf"
15833,2011-03-31 15:50:34,sedan,Manual,gasoline,,577,volkswagen,"150,000km",116,1994,"13,198,800 Rwf"
15834,2011-03-10 21:54:08,station wagon,Manual,gasoline,,694,audi,"150,000km",110,2001,"84,600,000 Rwf"
15835,2011-03-23 17:48:13,sedan,Automatic,gasoline,,456,sonstige_autos,"50,000km",360,1963,"120,600,000 Rwf"
15836,2011-03-17 13:46:39,compact car,Manual,gasoline,,460,volkswagen,"90,000km",50,1991,"12,570,000 Rwf"
15837,2011-03-05 14:41:39,compact car,Manual,gasoline,,88,opel,"150,000km",45,1991,"540,000 Rwf"
15838,2011-04-02 20:54:12,sedan,Manual,diesel,,541,volkswagen,"150,000km",101,1998,"48,360,000 Rwf"
15839,2011-03-30 13:40:27,compact car,Manual,gasoline,,26,renault,"150,000km",75,2001,"24,720,000 Rwf"
15840,2011-04-03 11:50:56,compact car,Manual,gasoline,,481,opel,"150,000km",75,1997,"12,000,000 Rwf"
15841,2011-03-28 10:51:45,,,,,22,chevrolet,"150,000km",90,2013,"24,238,800 Rwf"
15842,2011-03-29 11:55:29,compact car,Manual,gasoline,,454,volkswagen,"150,000km",54,2002,"24,900,000 Rwf"
15843,2011-03-22 12:49:23,compact car,Manual,gasoline,Yes,228,opel,"150,000km",0,1992,"1,020,000 Rwf"
15844,2011-04-03 04:02:23,station wagon,Manual,gasoline,,626,audi,"150,000km",150,1991,"600,000 Rwf"
15845,2011-03-22 13:36:58,compact car,,LPG,,808,hyundai,"150,000km",0,2003,"24,000,000 Rwf"
15846,2011-03-21 17:47:30,compact car,Manual,gasoline,,36,volkswagen,"150,000km",37,1997,"660,000 Rwf"
15847,2011-03-12 18:41:51,compact car,,,,64,volkswagen,"150,000km",0,1994,"780,000 Rwf"
15848,2011-03-19 12:42:33,sedan,Automatic,gasoline,,381,audi,"150,000km",190,2004,"121,198,800 Rwf"
15849,2011-03-08 22:38:31,sedan,Automatic,diesel,,292,mercedes_benz,"150,000km",95,1996,"1,188,000 Rwf"
15850,2011-03-28 23:45:43,compact car,Manual,gasoline,,352,opel,"100,000km",80,2004,0 Rwf
15851,2011-03-19 19:45:50,station wagon,Automatic,diesel,,168,mercedes_benz,"150,000km",170,1999,"84,240,000 Rwf"
15852,2011-03-19 19:29:12,sedan,Manual,gasoline,,104,opel,"70,000km",90,1972,"1,188,000 Rwf"
15853,2011-04-04 19:06:40,van,Manual,,,411,opel,"150,000km",0,1996,"24,360,000 Rwf"
15854,2011-04-02 18:59:25,SUV,Manual,diesel,,362,mazda,"125,000km",173,2004,"169,140,000 Rwf"
15855,2011-03-21 00:47:49,convertible,Manual,gasoline,,148,renault,"150,000km",163,2000,"36,948,000 Rwf"
15856,2011-03-14 22:59:44,sedan,Manual,LPG,,461,opel,"150,000km",122,1997,"48,598,800 Rwf"
15857,2011-03-09 15:37:36,station wagon,Automatic,diesel,,880,bmw,"150,000km",197,2005,"109,188,000 Rwf"
15858,2011-03-10 23:56:30,,,,,99,volkswagen,"5,000km",0,2009,"210,000 Rwf"
15859,2011-04-02 22:53:21,Other,Manual,diesel,,40,bmw,"30,000km",177,2006,"205,140,000 Rwf"
15860,2011-03-17 17:50:15,Other,Manual,gasoline,,96,bmw,"150,000km",150,1994,"25,080,000 Rwf"
15861,2011-03-20 09:46:01,compact car,Manual,gasoline,,545,renault,"70,000km",60,1999,"420,000 Rwf"
15862,2011-03-05 14:23:49,sedan,Manual,gasoline,,380,bmw,"150,000km",150,1992,"13,198,800 Rwf"
15863,2011-03-10 09:46:45,Other,Automatic,gasoline,,114,sonstige_autos,"40,000km",200,1977,"385,080,000 Rwf"
15864,2011-03-22 15:47:40,compact car,Manual,gasoline,,74,volkswagen,"150,000km",69,2005,"49,020,000 Rwf"
15865,2011-03-15 15:57:35,compact car,Manual,gasoline,,13,volkswagen,"150,000km",54,1989,"900,000 Rwf"
15866,2011-03-31 19:36:21,station wagon,Manual,gasoline,,21,renault,"150,000km",107,1996,"12,720,000 Rwf"
15867,2011-03-08 14:56:19,convertible,Automatic,gasoline,,350,mercedes_benz,"150,000km",0,1997,"48,600,000 Rwf"
15868,2011-03-11 17:55:55,,,,,186,volkswagen,"125,000km",150,2013,"36,840,000 Rwf"
15869,2011-03-09 17:47:25,sedan,Manual,diesel,Yes,146,bmw,"150,000km",177,2000,"60,600,000 Rwf"
15870,2011-03-07 14:59:53,compact car,Manual,,,695,opel,"150,000km",45,1991,"960,000 Rwf"
15871,2011-03-16 20:29:50,van,Automatic,,,286,opel,"150,000km",120,2001,"48,660,000 Rwf"
15872,2011-03-07 20:36:34,,Manual,,,769,fiat,"40,000km",54,2011,"36,240,000 Rwf"
15873,2011-03-21 21:52:40,compact car,Manual,gasoline,,404,renault,"150,000km",58,1994,"12,300,000 Rwf"
15874,2011-03-28 10:47:56,Other,Automatic,gasoline,,767,smart,"60,000km",71,2005,"60,120,000 Rwf"
15875,2011-03-19 15:45:57,van,Manual,diesel,,74,citroen,"150,000km",90,1999,"12,300,000 Rwf"
15876,2011-03-17 17:57:23,convertible,Manual,gasoline,,13,fiat,"90,000km",131,1994,"37,188,000 Rwf"
15877,2011-03-22 19:58:02,station wagon,Manual,LPG,,453,audi,"150,000km",170,1999,"84,240,000 Rwf"
15878,2011-03-31 18:45:47,sedan,Manual,diesel,,747,opel,"125,000km",110,2006,"85,194,000 Rwf"
15879,2011-03-07 19:37:19,sedan,Manual,diesel,,1,audi,"150,000km",177,2007,"120,000,000 Rwf"
15880,2011-03-15 22:50:00,van,Manual,gasoline,,548,opel,"125,000km",90,2001,"48,420,000 Rwf"
15881,2011-03-08 15:42:14,compact car,Manual,diesel,,537,seat,"70,000km",105,2006,"85,080,000 Rwf"
15882,2011-03-06 16:37:01,compact car,,,,840,opel,"150,000km",106,1992,"780,000 Rwf"
15883,2011-03-27 20:52:35,,Manual,gasoline,,166,opel,"150,000km",90,2011,"36,240,000 Rwf"
15884,2011-04-03 23:48:38,convertible,,gasoline,,438,volkswagen,"150,000km",98,1987,"24,600,000 Rwf"
15885,2011-03-20 18:36:22,,Manual,gasoline,,189,opel,"5,000km",0,2011,"1,080,000 Rwf"
15886,2011-03-05 20:52:20,sedan,,gasoline,,100,seat,"150,000km",75,1992,"1,020,000 Rwf"
15887,2011-03-21 20:37:19,sedan,Manual,gasoline,,585,seat,"20,000km",110,2009,"157,188,000 Rwf"
15888,2011-03-07 21:46:09,sedan,Manual,gasoline,,832,seat,"150,000km",101,1996,"13,020,000 Rwf"
15889,2011-03-21 16:56:09,sedan,Manual,gasoline,,799,skoda,"150,000km",115,1995,"1,198,800 Rwf"
15890,2011-03-14 03:52:54,convertible,Manual,gasoline,,29,sonstige_autos,"125,000km",136,1999,"48,600,000 Rwf"
15891,2011-03-09 20:51:40,compact car,Manual,gasoline,,796,volkswagen,"100,000km",54,1998,"12,780,000 Rwf"
15892,2011-03-10 21:58:36,station wagon,Manual,gasoline,,341,bmw,"150,000km",118,1992,"900,000 Rwf"
15893,2011-03-05 20:48:45,sedan,Automatic,diesel,,823,volkswagen,"20,000km",110,2010,"252,000,000 Rwf"
15894,2011-03-26 10:39:53,convertible,Manual,gasoline,,33,opel,"150,000km",75,1994,"12,838,800 Rwf"
15895,2011-03-21 17:59:14,station wagon,Manual,diesel,,477,audi,"150,000km",131,1999,"24,720,000 Rwf"
15896,2011-03-20 11:49:23,sedan,Manual,gasoline,,574,skoda,"80,000km",60,2006,"60,958,800 Rwf"
15897,2011-03-10 19:42:43,SUV,Manual,diesel,,364,jeep,"150,000km",0,1993,0 Rwf
15898,2011-03-14 20:25:18,compact car,Manual,diesel,,2,peugeot,"150,000km",109,2001,"49,198,800 Rwf"
15899,2011-03-31 23:51:15,,Automatic,gasoline,Yes,251,bmw,"150,000km",0,1995,0 Rwf
15900,2011-03-29 21:53:34,compact car,Manual,gasoline,,892,ford,"150,000km",0,1996,"12,180,000 Rwf"
15901,2011-03-17 16:57:01,station wagon,Manual,,Yes,290,skoda,"150,000km",101,1994,"840,000 Rwf"
15902,2011-03-06 21:06:40,,,diesel,,255,fiat,"150,000km",0,1990,"36,828,000 Rwf"
15903,2011-03-29 17:39:12,sedan,Manual,gasoline,,309,renault,"150,000km",107,1994,"12,828,000 Rwf"
15904,2011-03-07 12:46:50,station wagon,Manual,diesel,,411,volkswagen,"150,000km",140,2003,"96,960,000 Rwf"
15905,2011-04-04 23:54:47,station wagon,Manual,gasoline,,103,skoda,"100,000km",64,2000,"36,720,000 Rwf"
15906,2011-03-27 23:47:44,,Manual,,,26,ford,"150,000km",75,2011,"594,000 Rwf"
15907,2011-04-01 12:48:35,compact car,Manual,gasoline,,389,renault,"125,000km",58,1997,"1,080,000 Rwf"
15908,2011-03-31 13:58:14,compact car,Manual,,,897,renault,"150,000km",55,1991,"444,000 Rwf"
15909,2011-03-31 12:50:04,Other,Automatic,diesel,,69,bmw,"150,000km",286,2002,"168,840,000 Rwf"
15910,2011-03-27 10:32:28,compact car,Manual,gasoline,,85,nissan,"80,000km",190,2006,"133,140,000 Rwf"
15911,2011-03-12 15:40:58,compact car,Manual,gasoline,,950,peugeot,"70,000km",95,2007,"84,600,000 Rwf"
15912,2011-03-28 15:57:44,compact car,Manual,gasoline,,748,citroen,"50,000km",68,2004,"48,780,000 Rwf"
15913,2011-03-26 18:50:40,sedan,Automatic,gasoline,,777,audi,"150,000km",125,1997,"36,600,000 Rwf"
15914,2011-03-22 15:57:12,station wagon,Manual,diesel,,698,ford,"150,000km",101,2002,"60,480,000 Rwf"
15915,2011-03-17 00:46:20,compact car,Manual,gasoline,,583,peugeot,"150,000km",136,1994,"12,000,000 Rwf"
15916,2011-03-16 14:57:45,van,Manual,diesel,,47,fiat,"150,000km",128,1997,"36,600,000 Rwf"
15917,2011-03-29 10:50:00,station wagon,Manual,gasoline,,597,volkswagen,"150,000km",0,1990,"1,198,800 Rwf"
15918,2011-04-03 09:39:17,sedan,Manual,gasoline,Yes,89,nissan,"150,000km",114,1996,"720,000 Rwf"
15919,2011-03-17 10:49:08,,,,,93,volvo,"5,000km",0,1995,"20,400 Rwf"
15920,2011-03-20 02:02:30,compact car,Manual,gasoline,,545,opel,"150,000km",60,1991,"1,140,000 Rwf"
15921,2011-03-16 15:36:22,sedan,Manual,gasoline,,13,nissan,"150,000km",75,1990,"300,000 Rwf"
15922,2011-03-24 23:57:37,,,,Yes,55,volkswagen,"150,000km",160,1985,0 Rwf
15923,2011-03-12 16:45:16,Other,Automatic,diesel,,264,audi,"150,000km",190,2005,"217,198,800 Rwf"
15924,2011-03-28 10:49:13,compact car,Manual,gasoline,,91,suzuki,"150,000km",102,2000,"48,348,000 Rwf"
15925,2011-03-08 14:58:07,compact car,Automatic,gasoline,,572,smart,"40,000km",71,2006,"84,600,000 Rwf"
15926,2011-03-31 11:59:00,sedan,Manual,gasoline,,258,audi,"150,000km",193,1995,"36,360,000 Rwf"
15927,2011-03-06 01:55:52,compact car,Manual,gasoline,,307,renault,"60,000km",75,2008,"97,188,000 Rwf"
15928,2011-04-05 09:51:03,station wagon,Manual,gasoline,,176,volvo,"125,000km",140,2001,"120,060,000 Rwf"
15929,2011-03-28 12:54:07,sedan,Manual,gasoline,,528,opel,"150,000km",116,1994,"1,080,000 Rwf"
15930,2011-03-23 22:40:06,convertible,Automatic,gasoline,,502,mercedes_benz,"90,000km",306,1997,"216,480,000 Rwf"
15931,2011-03-22 11:56:09,sedan,Manual,gasoline,,667,volkswagen,"150,000km",101,1993,"12,838,800 Rwf"
15932,2011-03-29 22:25:47,compact car,Manual,gasoline,,2,opel,"125,000km",0,1992,"1,080,000 Rwf"
15933,2011-04-02 00:57:52,compact car,Automatic,,,120,daihatsu,"70,000km",56,1997,"12,478,800 Rwf"
15934,2011-03-14 03:48:48,compact car,Manual,gasoline,,852,citroen,"150,000km",109,2001,"37,188,000 Rwf"
15935,2011-04-05 18:06:19,station wagon,Manual,diesel,,380,opel,"150,000km",120,1999,"24,480,000 Rwf"
15936,2011-03-31 18:52:38,convertible,Manual,gasoline,,726,bmw,"150,000km",116,1992,"48,360,000 Rwf"
15937,2011-03-30 17:47:36,compact car,Manual,gasoline,,224,opel,"150,000km",45,1989,"120,000 Rwf"
15938,2011-03-26 17:40:16,sedan,Manual,gasoline,,962,audi,"150,000km",131,2002,"84,960,000 Rwf"
15939,2011-03-14 19:58:51,,Manual,diesel,,544,renault,"150,000km",140,2011,"840,000 Rwf"
15940,2011-04-01 17:56:01,convertible,Automatic,diesel,,85,mercedes_benz,"125,000km",231,2005,"324,588,000 Rwf"
15941,2011-03-11 11:57:40,compact car,Manual,gasoline,,458,ford,"100,000km",84,1997,"12,960,000 Rwf"
15942,2011-03-27 23:57:30,,Manual,diesel,,48,fiat,"150,000km",110,2011,"48,120,000 Rwf"
15943,2011-03-17 12:50:25,station wagon,Automatic,diesel,,258,mercedes_benz,"150,000km",163,2001,"97,020,000 Rwf"
15944,2011-03-28 12:50:09,station wagon,Manual,gasoline,,489,volkswagen,"150,000km",90,1992,"780,000 Rwf"
15945,2011-03-30 17:58:22,convertible,Automatic,gasoline,,664,bmw,"150,000km",231,1999,"133,176,000 Rwf"
15946,2011-03-25 19:52:24,,Manual,gasoline,,440,peugeot,"150,000km",75,2012,"480,000 Rwf"
15947,2011-03-08 21:43:07,Other,Automatic,diesel,,390,volkswagen,"125,000km",140,2007,"229,198,800 Rwf"
15948,2011-03-15 13:59:15,sedan,Manual,gasoline,,258,volkswagen,"150,000km",50,1966,"156,000,000 Rwf"
15949,2011-03-20 11:42:41,sedan,Automatic,,,564,bmw,"150,000km",333,1998,"84,000,000 Rwf"
15950,2011-03-28 13:58:39,Other,Manual,,,577,ford,"150,000km",0,1997,0 Rwf
15951,2011-03-16 09:25:20,,Automatic,diesel,,447,audi,"150,000km",131,2012,"85,078,800 Rwf"
15952,2011-03-19 22:50:55,station wagon,Manual,gasoline,,469,mercedes_benz,"150,000km",128,1993,"1,198,800 Rwf"
15953,2011-03-13 22:38:21,,,,,206,renault,"150,000km",0,1995,"480,000 Rwf"
15954,2011-03-05 14:17:28,sedan,Manual,gasoline,Yes,30,opel,"150,000km",84,1999,"12,840,000 Rwf"
15955,2011-03-30 12:57:06,station wagon,Manual,diesel,,147,bmw,"150,000km",177,1999,"48,600,000 Rwf"
15956,2011-03-13 16:42:26,van,Manual,diesel,Yes,207,ford,"150,000km",125,1998,"24,180,000 Rwf"
15957,2011-03-12 11:56:16,,,,,817,volkswagen,"125,000km",0,2000,0 Rwf
15958,2011-04-02 13:06:18,,Manual,gasoline,,778,fiat,"150,000km",86,2012,"1,020,000 Rwf"
15959,2011-04-04 20:56:40,station wagon,Manual,diesel,,506,skoda,"150,000km",140,2000,"60,598,800 Rwf"
15960,2011-03-14 00:37:13,van,Manual,diesel,,58,opel,"150,000km",125,1997,"24,360,000 Rwf"
15961,2011-04-03 19:56:02,compact car,Manual,diesel,,337,volkswagen,"100,000km",105,2006,"120,840,000 Rwf"
15962,2011-03-15 20:53:29,,Manual,gasoline,,759,opel,"150,000km",60,2012,"780,000 Rwf"
15963,2011-03-27 11:39:20,Other,Automatic,LPG,,303,mercedes_benz,"100,000km",164,1999,"61,080,000 Rwf"
15964,2011-03-15 18:47:25,compact car,Manual,gasoline,,431,renault,"150,000km",0,1997,"480,000 Rwf"
15965,2011-03-13 12:07:19,compact car,Manual,gasoline,,909,opel,"150,000km",75,1998,"12,600,000 Rwf"
15966,2011-03-20 23:52:37,sedan,Manual,diesel,,549,mercedes_benz,"150,000km",0,1998,"13,020,000 Rwf"
15967,2011-03-25 18:47:05,compact car,Manual,gasoline,,26,peugeot,"125,000km",75,1988,"720,000 Rwf"
15968,2011-03-20 11:55:53,compact car,Manual,gasoline,,28,opel,"60,000km",80,2004,"49,080,000 Rwf"
15969,2011-03-11 18:58:12,sedan,Manual,,,98,volkswagen,"150,000km",140,2001,"48,120,000 Rwf"
15970,2011-03-14 23:37:42,sedan,Manual,gasoline,,288,bmw,"150,000km",150,1991,"960,000 Rwf"
15971,2011-03-12 16:06:23,compact car,Manual,gasoline,,31,volkswagen,"150,000km",75,1990,"864,000 Rwf"
15972,2011-03-11 23:40:52,,,,,105,sonstige_autos,"150,000km",0,1995,"12,600,000 Rwf"
15973,2011-03-08 18:26:01,compact car,,diesel,,71,audi,"150,000km",0,2002,"36,360,000 Rwf"
15974,2011-03-20 21:55:51,sedan,Manual,gasoline,,475,mitsubishi,"150,000km",125,1993,"1,198,800 Rwf"
15975,2011-03-11 19:55:29,sedan,Manual,gasoline,,440,peugeot,"150,000km",75,1991,"240,000 Rwf"
15976,2011-03-30 07:53:58,sedan,Manual,gasoline,Yes,12,daewoo,"150,000km",139,1994,"358,800 Rwf"
15977,2011-03-15 14:58:30,sedan,Manual,,,297,bmw,"150,000km",150,1996,"24,240,000 Rwf"
15978,2011-03-28 08:55:01,sedan,Manual,gasoline,,76,opel,"5,000km",101,1992,"540,000 Rwf"
15979,2011-03-20 20:06:20,Other,,gasoline,,209,bmw,"150,000km",0,1988,"48,720,000 Rwf"
15980,2011-03-10 09:54:11,sedan,,,,754,mercedes_benz,"150,000km",0,1986,"12,000,000 Rwf"
15981,2011-03-06 18:47:08,compact car,Manual,gasoline,,728,ford,"150,000km",70,1999,"24,600,000 Rwf"
15982,2011-03-24 14:52:28,compact car,Manual,gasoline,,360,citroen,"150,000km",60,1995,"900,000 Rwf"
15983,2011-03-10 20:39:31,Other,Manual,gasoline,,366,honda,"150,000km",140,1986,"1,198,800 Rwf"
15984,2011-03-21 20:50:10,compact car,Manual,gasoline,,813,seat,"150,000km",64,2001,"12,600,000 Rwf"
15985,2011-04-04 19:53:17,,Manual,diesel,,388,ford,"150,000km",115,2013,"12,540,000 Rwf"
15986,2011-03-25 13:55:26,Other,Manual,gasoline,,597,fiat,"150,000km",60,1999,"24,300,000 Rwf"
15987,2011-03-17 20:36:55,station wagon,Manual,diesel,,506,mazda,"150,000km",101,1994,"600,000 Rwf"
15988,2011-04-01 17:37:46,compact car,Manual,gasoline,,503,opel,"150,000km",50,1993,"516,000 Rwf"
15989,2011-03-22 01:57:23,sedan,Automatic,gasoline,,946,bmw,"125,000km",170,1999,"84,840,000 Rwf"
15990,2011-03-05 16:42:20,station wagon,Manual,gasoline,,296,toyota,"100,000km",129,2000,"72,360,000 Rwf"
15991,2011-03-28 12:38:11,station wagon,Manual,diesel,,110,volkswagen,"20,000km",150,2010,"276,840,000 Rwf"
15992,2011-03-22 11:56:44,sedan,Manual,gasoline,,12,opel,"150,000km",75,1993,"24,238,800 Rwf"
15993,2011-03-26 16:25:22,,Automatic,,Yes,733,audi,"150,000km",143,2011,"96,720,000 Rwf"
15994,2011-03-13 20:43:25,,Manual,,,96,fiat,"125,000km",90,1995,"12,600,000 Rwf"
15995,2011-03-24 18:41:35,station wagon,Manual,diesel,,69,peugeot,"150,000km",109,1999,"13,198,800 Rwf"
15996,2011-03-17 13:57:54,sedan,,gasoline,,253,bmw,"150,000km",218,1990,"720,000 Rwf"
15997,2011-03-20 16:43:28,sedan,Manual,gasoline,,668,audi,"150,000km",102,1990,"540,000 Rwf"
15998,2011-03-21 21:39:51,Other,Automatic,diesel,,863,audi,"80,000km",245,2006,"420,600,000 Rwf"
15999,2011-03-15 14:39:21,station wagon,Manual,diesel,Yes,179,bmw,"150,000km",177,2002,"108,478,800 Rwf"
16000,2011-03-12 00:49:30,sedan,Manual,diesel,,315,audi,"125,000km",170,2002,"144,000,000 Rwf"
16001,2011-03-29 10:52:20,compact car,Manual,gasoline,,6,citroen,"150,000km",60,1997,"12,300,000 Rwf"
16002,2011-03-16 16:55:39,station wagon,Manual,diesel,,454,ford,"150,000km",90,1997,"1,198,800 Rwf"
16003,2011-03-25 09:44:42,SUV,Manual,diesel,,110,nissan,"150,000km",136,1999,"61,080,000 Rwf"
16004,2011-03-20 14:53:01,compact car,Manual,diesel,,430,fiat,"150,000km",80,1997,"12,792,000 Rwf"
16005,2011-03-27 19:51:01,,Manual,,,494,ford,"150,000km",0,2012,"24,600,000 Rwf"
16006,2011-03-25 17:55:12,compact car,Manual,gasoline,,682,ford,"125,000km",60,1997,"1,020,000 Rwf"
16007,2011-03-07 18:38:34,station wagon,Manual,gasoline,,397,skoda,"150,000km",64,2001,"24,600,000 Rwf"
16008,2011-03-16 18:39:14,compact car,Manual,gasoline,,902,volkswagen,"20,000km",70,2007,"121,080,000 Rwf"
16009,2011-04-02 15:52:27,Other,Automatic,gasoline,,540,mercedes_benz,"150,000km",163,1996,"37,080,000 Rwf"
16010,2011-04-07 02:36:24,van,Manual,diesel,,124,hyundai,"50,000km",170,2008,"288,000,000 Rwf"
16011,2011-03-10 11:48:14,compact car,Manual,gasoline,,487,suzuki,"125,000km",60,2000,"1,198,800 Rwf"
16012,2011-04-02 21:43:28,van,Manual,gasoline,,280,skoda,"60,000km",69,2002,"49,188,000 Rwf"
16013,2011-03-14 16:39:51,,Manual,,,499,alfa_romeo,"125,000km",165,2011,"24,600,000 Rwf"
16014,2011-03-17 21:25:21,convertible,Automatic,gasoline,,966,smart,"60,000km",71,2005,"85,188,000 Rwf"
16015,2011-03-30 14:48:22,,Manual,,,424,volvo,"150,000km",109,2013,"13,198,800 Rwf"
16016,2011-04-03 17:48:37,compact car,Manual,gasoline,Yes,874,volkswagen,"150,000km",60,1992,"660,000 Rwf"
16017,2011-03-19 21:40:53,convertible,Automatic,gasoline,,750,mercedes_benz,"150,000km",163,1997,"72,540,000 Rwf"
16018,2011-03-31 22:53:53,station wagon,Manual,gasoline,,583,audi,"150,000km",125,1992,"24,540,000 Rwf"
16019,2011-03-17 20:52:55,,,,,746,audi,"150,000km",140,2011,"72,600,000 Rwf"
16020,2011-03-24 14:58:19,sedan,Manual,gasoline,,809,ford,"150,000km",115,1996,"156,000 Rwf"
16021,2011-04-01 13:50:04,compact car,Manual,gasoline,,2,opel,"60,000km",101,2008,"120,600,000 Rwf"
16022,2011-03-15 11:55:59,SUV,Automatic,diesel,,548,volkswagen,"50,000km",245,2008,"420,000,000 Rwf"
16023,2011-04-01 16:50:45,compact car,Automatic,,,320,smart,"125,000km",0,1999,"24,266,400 Rwf"
16024,2011-03-10 19:58:02,station wagon,Manual,gasoline,,26,audi,"150,000km",125,1994,"12,600,000 Rwf"
16025,2011-03-19 14:51:29,sedan,Automatic,diesel,,723,volkswagen,"50,000km",150,2008,"253,140,000 Rwf"
16026,2011-03-21 21:50:22,,,,,332,volvo,"150,000km",0,1955,"300,000 Rwf"
16027,2011-03-24 14:25:23,SUV,Manual,diesel,,592,bmw,"80,000km",143,2006,"204,720,000 Rwf"
16028,2011-03-11 07:54:39,sedan,Automatic,diesel,,474,mercedes_benz,"125,000km",136,2003,"145,140,000 Rwf"
16029,2011-03-14 17:54:49,sedan,Automatic,diesel,,234,audi,"90,000km",180,2002,"133,080,000 Rwf"
16030,2011-03-24 20:37:24,station wagon,Manual,diesel,,326,ford,"150,000km",100,1999,"1,080,000 Rwf"
16031,2011-03-14 19:43:31,sedan,Manual,gasoline,,661,seat,"150,000km",125,1995,"12,358,800 Rwf"
16032,2011-04-02 17:55:51,station wagon,Automatic,diesel,,940,audi,"150,000km",163,1999,"36,300,000 Rwf"
16033,2011-03-25 11:52:42,van,Manual,gasoline,,458,renault,"150,000km",111,2000,"36,300,000 Rwf"
16034,2011-03-19 19:49:12,sedan,Manual,gasoline,,747,volkswagen,"125,000km",75,1990,"12,960,000 Rwf"
16035,2011-04-01 00:37:15,compact car,Manual,diesel,,212,seat,"150,000km",64,1998,"36,720,000 Rwf"
16036,2011-03-20 11:54:21,compact car,Manual,gasoline,Yes,276,opel,"150,000km",0,1995,"600,000 Rwf"
16037,2011-04-02 17:49:15,compact car,Manual,gasoline,,235,alfa_romeo,"150,000km",105,1997,"24,178,800 Rwf"
16038,2011-03-27 17:48:32,Other,Manual,gasoline,,478,renault,"150,000km",90,1994,"1,140,000 Rwf"
16039,2011-03-19 14:44:20,,Manual,gasoline,,254,ford,"150,000km",60,2011,"168,000 Rwf"
16040,2011-03-22 16:53:44,Other,Manual,gasoline,,839,porsche,"150,000km",355,1987,"1,428,600,000 Rwf"
16041,2011-03-14 04:51:56,station wagon,Manual,gasoline,,276,bmw,"150,000km",231,1996,"60,960,000 Rwf"
16042,2011-03-20 14:40:53,station wagon,Manual,diesel,,525,opel,"150,000km",125,2003,"84,240,000 Rwf"
16043,2011-03-06 19:45:24,compact car,Manual,gasoline,,22,volkswagen,"150,000km",60,1996,"24,360,000 Rwf"
16044,2011-03-12 14:59:13,compact car,Manual,gasoline,,665,renault,"90,000km",75,2001,"36,600,000 Rwf"
16045,2011-03-29 18:48:43,station wagon,Manual,gasoline,Yes,878,volkswagen,"150,000km",104,1995,"456,000 Rwf"
16046,2011-03-27 20:40:17,station wagon,Manual,gasoline,,52,audi,"150,000km",344,2002,"169,198,800 Rwf"
16047,2011-04-01 11:39:17,sedan,Manual,gasoline,Yes,224,seat,"150,000km",60,1995,"12,133,200 Rwf"
16048,2011-03-17 00:38:40,compact car,Manual,gasoline,,449,renault,"125,000km",58,2003,"25,080,000 Rwf"
16049,2011-04-02 10:50:41,sedan,Manual,gasoline,,779,citroen,"150,000km",132,1994,"37,054,800 Rwf"
16050,2011-03-17 17:51:41,convertible,Manual,diesel,,570,volkswagen,"125,000km",140,2004,"120,600,000 Rwf"
16051,2011-04-01 14:52:26,compact car,Manual,gasoline,,175,nissan,"125,000km",50,1992,"240,000 Rwf"
